2014105463,レットイットライド,boba,2014-03-29,51,1,1,2,47,2580000,0,0,社台ファーム,カジノドライヴ,Mineshaft,A.P.Indy,SeattleSlew,WeekendSurprise,ProspectorsDelite,Mr.Prospector,UptheFlagpole,BetterThanHonour,DeputyMinister,ViceRegent,MintCopy,BlushWithPride,BlushingGroom,BestinShow,キャスケードブーケ,スペシャルウィーク,サンデーサイレンス,Halo,WishingWell,キャンペンガール,マルゼンスキー,レディーシラオキ,スカーレットブーケ,ノーザンテースト,NorthernDancer,LadyVictoria,スカーレットインク,CrimsonSatan,Consentida
2014105464,デルマタビダチ,hinba,2014-01-31,5,0,0,0,5,1000000,0,0,社台コーポレーション白老ファーム,キングカメハメハ,Kingmambo,Mr.Prospector,RaiseaNative,GoldDigger,Miesque,Nureyev,Pasadoble,マンファス,ラストタイクーン,トライマイベスト,MillPrincess,PilotBird,Blakeney,TheDancer,キャッチザゴールド,サンデーサイレンス,Halo,HailtoReason,Cosmah,WishingWell,Understanding,MountainFlower,ゴールデンサッシュ,ディクタス,Sanctus,Doronic,ダイナサッシュ,ノーザンテースト,ロイヤルサッシュ
2014105465,エンターティナー,boba,2014-02-25,6,0,0,1,5,60000,0,0,社台ファーム,ヴィクトワールピサ,ネオユニヴァース,サンデーサイレンス,Halo,WishingWell,ポインテッドパス,Kris,SilkenWay,ホワイトウォーターアフェア,Machiavellian,Mr.Prospector,CoupdeFolie,MuchTooRisky,Bustino,ShortRations,キュートエンブレム,ウォーエンブレム,OurEmblem,Mr.Prospector,PersonalEnsign,SweetestLady,LordatWar,SweetestRoman,サクラサクII,デインヒル,Danzig,Razyana,サクラフブキ,フォーティナイナー,Bound
2014105466,アダマンティン,boba,2014-03-04,6,1,0,2,3,9330000,1,0,社台ファーム,ハービンジャー,Dansili,デインヒル,Danzig,Razyana,Hasili,Kahyasi,Kerali,PenangPearl,Bering,ArcticTern,Beaune,Guapa,ShareefDancer,Sauceboat,キラリダイヤモンド,フジキセキ,サンデーサイレンス,Halo,WishingWell,ミルレーサー,LeFabuleux,Marston'sMill,ブリリアントカット,ノーザンテースト,NorthernDancer,LadyVictoria,ジエヌインダイアモンド,IrishRuler,DiamondsforDolly
2014105467,ラディアンスウェイ,boba,2014-02-07,28,3,4,2,19,750000,0,0,社台ファーム,ディープインパクト,サンデーサイレンス,Halo,HailtoReason,Cosmah,WishingWell,Understanding,MountainFlower,ウインドインハーヘア,Alzao,Lyphard,LadyRebecca,Burghclere,Busted,Highclere,ギャビーズゴールデンギャル,Medagliad'Oro,ElPrado,Sadler'sWells,LadyCapulet,CappucinoBay,Bailjumper,DubbedIn,GabriellinaGiof,Ashkalani,ソヴィエトスター,Ashtarka,PaolaQuatraro,CuretheBlues,Retrousse
2014105468,オメガジェルベーラ,boba,2014-04-25,15,1,2,3,9,7350000,0,0,社台ファーム,ジャングルポケット,トニービン,カンパラ,Kalamoun,StatePension,SevernBridge,Hornbeam,PriddyFair,ダンスチャーマー,Nureyev,NorthernDancer,Special,SkillfulJoy,Nodouble,SkillfulMiss,クインリーグレイス,スペシャルウィーク,サンデーサイレンス,Halo,WishingWell,キャンペンガール,マルゼンスキー,レディーシラオキ,クイーンモード,Akarad,Labus,Licata,Modiyna,Nishapour,Monique
2014105469,プリンセスアイリス,hinba,2014-03-12,13,0,0,3,10,80000,0,0,社台コーポレーション白老ファーム,ワークフォース,キングズベスト,Kingmambo,Mr.Prospector,Miesque,Allegretta,Lombard,Anatevka,SovietMoon,Sadler'sWells,NorthernDancer,FairyBridge,EvaLuna,Alleged,MediaLuna,クイーンアイリス,ダンスインザダーク,サンデーサイレンス,Halo,WishingWell,ダンシングキイ,Nijinsky,KeyPartner,セニョラージェ,Nureyev,NorthernDancer,Special,Suavite,Alleged,Guinevere'sFolly
2014105470,レーヌジャルダン,hinba,2014-04-18,19,1,1,2,15,15050000,0,0,社台ファーム,ディープインパクト,サンデーサイレンス,Halo,HailtoReason,Cosmah,WishingWell,Understanding,MountainFlower,ウインドインハーヘア,Alzao,Lyphard,LadyRebecca,Burghclere,Busted,Highclere,クィーンスプマンテ,ジャングルポケット,トニービン,カンパラ,SevernBridge,ダンスチャーマー,Nureyev,SkillfulJoy,センボンザクラ,サクラユタカオー,テスコボーイ,アンジェリカ,ダイナフランダース,ノーザンテースト,レディフランダーズ
2014105471,ミエノインパルス,boba,2014-04-29,16,1,1,1,13,8700000,0,0,社台ファーム,クロフネ,フレンチデピュティ,DeputyMinister,ViceRegent,MintCopy,Mitterand,HoldYourPeace,LaredoLass,ブルーアヴェニュー,ClassicGoGo,PagoPago,ClassicPerfection,ElizaBlue,Icecapade,コレラ,クラシカルテースト,サンデーサイレンス,Halo,HailtoReason,Cosmah,WishingWell,Understanding,MountainFlower,ダイナクラシック,ノーザンテースト,NorthernDancer,LadyVictoria,クリアアンバー,Ambiopoise,OneClearCall
2014105472,ロマンチックワーク,hinba,2014-05-11,25,2,2,4,17,1140000,0,0,社台ファーム,ワークフォース,キングズベスト,Kingmambo,Mr.Prospector,Miesque,Allegretta,Lombard,Anatevka,SovietMoon,Sadler'sWells,NorthernDancer,FairyBridge,EvaLuna,Alleged,MediaLuna,クリスティロマンス,シンボリクリスエス,KrisS.,Roberto,SharpQueen,TeeKay,GoldMeridian,TriArgo,スターリーロマンス,サンデーサイレンス,Halo,WishingWell,ミルレーサー,LeFabuleux,Marston'sMill
2014105473,ノーチェデパス,boba,2014-03-06,2,0,0,0,2,0,0,0,社台ファーム,ワークフォース,キングズベスト,Kingmambo,Mr.Prospector,Miesque,Allegretta,Lombard,Anatevka,SovietMoon,Sadler'sWells,NorthernDancer,FairyBridge,EvaLuna,Alleged,MediaLuna,クリスマスキャロル,アグネスタキオン,サンデーサイレンス,Halo,WishingWell,アグネスフローラ,ロイヤルスキー,アグネスレディー,クリスマスツリー,トニービン,カンパラ,SevernBridge,オークツリー,リアルシャダイ,シャダイアイバー
2014105474,クレスコシップ,boba,2014-04-02,2,0,0,0,2,0,0,0,社台ファーム,ルーラーシップ,キングカメハメハ,Kingmambo,Mr.Prospector,Miesque,マンファス,ラストタイクーン,PilotBird,エアグルーヴ,トニービン,カンパラ,SevernBridge,ダイナカール,ノーザンテースト,シャダイフェザー,クレスコティアラ,アグネスタキオン,サンデーサイレンス,Halo,WishingWell,アグネスフローラ,ロイヤルスキー,アグネスレディー,ブリリアントカット,ノーザンテースト,NorthernDancer,LadyVictoria,ジエヌインダイアモンド,IrishRuler,DiamondsforDolly
2014105475,クーデンビーチの2014,boba,2014-04-12,0,0,0,0,0,0,0,0,社台ファーム,マンハッタンカフェ,サンデーサイレンス,Halo,HailtoReason,Cosmah,WishingWell,Understanding,MountainFlower,サトルチェンジ,LawSociety,Alleged,BoldBikini,SantaLuciana,Luciano,Suleika,クーデンビーチ,パントレセレブル,Nureyev,NorthernDancer,Special,PeintureBleue,Alydar,Petroleuse,Joyful,GreenDesert,Danzig,ForeignCourier,OptimisticLass,Mr.Prospector,Loveliest
2014105476,ショワドゥロワ,boba,2014-03-30,30,2,0,5,23,41550000,2,0,社台ファーム,マンハッタンカフェ,サンデーサイレンス,Halo,HailtoReason,Cosmah,WishingWell,Understanding,MountainFlower,サトルチェンジ,LawSociety,Alleged,BoldBikini,SantaLuciana,Luciano,Suleika,グッドチョイス,フレンチデピュティ,DeputyMinister,ViceRegent,MintCopy,Mitterand,HoldYourPeace,LaredoLass,ワインアンドローズ,ジャッジアンジェルーチ,HonestPleasure,VictorianQueen,ランフォアロージス,PleasantColony,ロージズフオアママ
2014105477,グラッブユアダイヤ,hinba,2014-04-27,13,5,2,3,3,14700000,0,0,社台ファーム,ゴールドアリュール,サンデーサイレンス,Halo,HailtoReason,Cosmah,WishingWell,Understanding,MountainFlower,ニキーヤ,Nureyev,NorthernDancer,Special,ReluctantGuest,Hostage,VaguelyRoyal,グラッブユアハート,DeputyCommander,DeputyMinister,ViceRegent,MintCopy,AnkaGermania,Malinowski,Affaired'Amour,KellyAmber,HighlandPark,RaiseaNative,OldGoat,PamelaKay,HoldYourPeace,ProvenRight
2014105478,デルマコイシグレ,hinba,2014-05-05,55,4,5,7,39,1590000,0,0,社台ファーム,カジノドライヴ,Mineshaft,A.P.Indy,SeattleSlew,WeekendSurprise,ProspectorsDelite,Mr.Prospector,UptheFlagpole,BetterThanHonour,DeputyMinister,ViceRegent,MintCopy,BlushWithPride,BlushingGroom,BestinShow,グランス,アグネスタキオン,サンデーサイレンス,Halo,WishingWell,アグネスフローラ,ロイヤルスキー,アグネスレディー,グラッブユアハート,DeputyCommander,DeputyMinister,AnkaGermania,KellyAmber,HighlandPark,PamelaKay
